Subject;BlockCounter;Blocks;BlockList;Category[LogLevel5];Category[SubTrial];Exemplar[LogLevel5];Exemplar[SubTrial];Item;Typicality[LogLevel5];Typicality[SubTrial];RpWordQ.RESP;Retrieval: item accuracy;Retrieval: item and side correct;Response.RESP;Test: item accuracy;Test: side and item correct;Correct[LogLevel5];Correct[SubTrial];Side[LogLevel5];Side[SubTrial];SoundFile[LogLevel5];SoundFile[SubTrial];EncodeSideQ.ACC;EncodeSideQ.RESP;EncodeSideQ.RT;RpSideQ.ACC;RpSideQ.RESP;RpSideQ.RT;RpSideQ RT if item and side correct;TestSideQ.ACC;TestSideQ.RESP;TestSideQ.RT;ListSet[LogLevel5];ListSet[SubTrial];RetStem[LogLevel5];RetStem[SubTrial];TestStem;Retrieval round
7;6;4;4;;Leksak;;Pussel;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;pussel.wav;;;;;;;;1;{LEFTARROW};291;;3;;Pu;P;
7;6;4;4;;Sjukdom;;Influensa;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;influensa.wav;;;;;;;;1;{RIGHTARROW};241;;2;;In;I;
7;6;4;4;;Transportmedel;;Helikopter;NrpHigh;;high;;;;3;0;0;;{RIGHTARROW};;10000;;helikopter.wav;;;;;;;;1;{RIGHTARROW};1346;;1;;He;H;
7;6;4;4;;Sjukdom;;Malaria;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;malaria.wav;;;;;;;;1;{RIGHTARROW};1974;;2;;Ma;M;
7;6;4;4;;Sjukdom;;Epilepsi;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;epilepsi.wav;;;;;;;;1;{LEFTARROW};256;;2;;Ep;E;
7;6;4;4;;Transportmedel;;Tunnelbana;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;tunnelbana.wav;;;;;;;;1;{RIGHTARROW};257;;1;;Tu;T;
7;6;4;4;;Transportmedel;;Lastbil;NrpHigh;;high;;;;3;0;0;;{RIGHTARROW};;10000;;lastbil.wav;;;;;;;;0;{LEFTARROW};2049;;1;;La;L;
7;6;4;4;;Sjukdom;;Gulsot;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;gulsot.wav;;;;;;;;1;{LEFTARROW};345;;2;;Gu;G;
7;6;4;4;;Leksak;;Nalle;RpMinus;;high;;;;3;0;0;;{LEFTARROW};;-10000;;nalle.wav;;;;;;;;0;{RIGHTARROW};2133;;3;;Na;N;
7;6;4;4;;Leksak;;Gunghäst;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;gunghäst.wav;;;;;;;;1;{LEFTARROW};248;;3;;Gu;G;
7;6;4;4;;Transportmedel;;Snöskoter;NrpLow;;low;;;;3;0;0;;{LEFTARROW};;-10000;;snöskoter.wav;;;;;;;;0;{RIGHTARROW};2040;;1;;Sn;S;
7;6;4;4;;Leksak;;Målarbok;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;målarbok.wav;;;;;;;;1;{RIGHTARROW};240;;3;;Må;M;
7;6;4;4;;Leksak;;Dockskåp;RpPlus;;low;;;;3;0;0;;{RIGHTARROW};;10000;;dockskåp.wav;;;;;;;;1;{RIGHTARROW};1776;;3;;Do;D;
7;7;7;1;;Klädesplagg;;Mössa;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;mössa.wav;1;{LEFTARROW};500;;;;;;;;;2;;Mö;M;
7;7;7;1;;Yrke;;Präst;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;präst.wav;1;{RIGHTARROW};615;;;;;;;;;1;;Pr;P;
7;7;7;1;;Sport;;Simning;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;simning.wav;1;{RIGHTARROW};636;;;;;;;;;3;;Si;S;
7;7;7;1;;Sport;;Diskus;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;diskus.wav;1;{LEFTARROW};1130;;;;;;;;;3;;Di;D;
7;7;7;1;;Klädesplagg;;Halsduk;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;halsduk.wav;1;{RIGHTARROW};475;;;;;;;;;2;;Ha;H;
7;7;7;1;;Klädesplagg;;Pullover;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;pullover.wav;1;{RIGHTARROW};952;;;;;;;;;2;;Pu;P;
7;7;7;1;;Yrke;;Advokat;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;advokat.wav;1;{LEFTARROW};436;;;;;;;;;1;;Ad;A;
7;7;7;1;;Yrke;;Brandman;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;brandman.wav;1;{LEFTARROW};565;;;;;;;;;1;;Br;B;
7;7;7;1;;Klädesplagg;;Linne;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;linne.wav;1;{LEFTARROW};720;;;;;;;;;2;;Li;L;
7;7;7;1;;Klädesplagg;;Overall;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;overall.wav;1;{RIGHTARROW};358;;;;;;;;;2;;Ov;O;
7;7;7;1;;Klädesplagg;;Skjorta;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;skjorta.wav;1;{LEFTARROW};550;;;;;;;;;2;;Sk;S;
7;7;7;1;;Klädesplagg;;Fluga;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;fluga.wav;1;{RIGHTARROW};431;;;;;;;;;2;;Fl;F;
7;7;7;1;;Sport;;Golf;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;golf.wav;1;{RIGHTARROW};981;;;;;;;;;3;;Go;G;
7;7;7;1;;Sport;;Badminton;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;badminton.wav;1;{RIGHTARROW};444;;;;;;;;;3;;Ba;B;
7;7;7;1;;Sport;;Innebandy;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;innebandy.wav;1;{RIGHTARROW};348;;;;;;;;;3;;In;I;
7;7;7;1;;Yrke;;Kock;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;kock.wav;1;{RIGHTARROW};243;;;;;;;;;1;;Ko;K;
7;7;7;1;;Yrke;;Frisör;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;frisör.wav;1;{LEFTARROW};487;;;;;;;;;1;;Fr;F;
7;7;7;1;;Sport;;Karate;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;karate.wav;1;{LEFTARROW};476;;;;;;;;;3;;Ka;K;
7;7;7;1;;Sport;;Fäktning;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;fäktning.wav;1;{LEFTARROW};284;;;;;;;;;3;;Fä;F;
7;7;7;1;;Yrke;;Ingenjör;NrpHigh;;high;;;;;;;;{LEFTARROW};;-10000;;ingenjör.wav;1;{LEFTARROW};641;;;;;;;;;1;;In;I;
7;7;7;1;;Sport;;Cricket;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;cricket.wav;1;{LEFTARROW};560;;;;;;;;;3;;Cr;C;
7;7;7;1;;Yrke;;Tandläkare;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;tandläkare.wav;1;{RIGHTARROW};682;;;;;;;;;1;;Ta;T;
7;7;7;1;;Yrke;;Designer;NrpLow;;low;;;;;;;;{RIGHTARROW};;10000;;designer.wav;1;{RIGHTARROW};556;;;;;;;;;1;;De;D;
7;7;7;1;;Klädesplagg;;Jacka;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;jacka.wav;1;{LEFTARROW};474;;;;;;;;;2;;Ja;J;
7;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;fäktning.wav;;;;;1;{LEFTARROW};420;420;;;;3;;Fä;;;1
7;7;7;2;Sport;;Diskus;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;diskus.wav;;;;;1;{LEFTARROW};265;265;;;;3;;Di;;;1
7;7;7;2;Klädesplagg;;Fluga;;;low;;3;0;0;;;;{RIGHTARROW};;10000;;fluga.wav;;;;;1;{RIGHTARROW};2228;;;;;2;;Fl;;;1
7;7;7;2;Sport;;Karate;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;karate.wav;;;;;1;{LEFTARROW};352;352;;;;3;;Ka;;;1
7;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;cricket.wav;;;;;1;{LEFTARROW};328;328;;;;3;;Cr;;;1
7;7;7;2;Klädesplagg;;Pullover;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pullover.wav;;;;;1;{RIGHTARROW};289;289;;;;2;;Pu;;;1
7;7;7;2;Klädesplagg;;Overall;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;overall.wav;;;;;1;{RIGHTARROW};266;266;;;;2;;Ov;;;1
7;7;7;2;Klädesplagg;;Halsduk;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;halsduk.wav;;;;;1;{RIGHTARROW};262;262;;;;2;;Ha;;;1
7;7;7;2;Klädesplagg;;Fluga;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fluga.wav;;;;;1;{RIGHTARROW};304;304;;;;2;;Fl;;;2
7;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;cricket.wav;;;;;1;{LEFTARROW};329;329;;;;3;;Cr;;;2
7;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;fäktning.wav;;;;;1;{LEFTARROW};560;560;;;;3;;Fä;;;2
7;7;7;2;Sport;;Diskus;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;diskus.wav;;;;;1;{LEFTARROW};304;304;;;;3;;Di;;;2
7;7;7;2;Klädesplagg;;Pullover;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pullover.wav;;;;;1;{RIGHTARROW};393;393;;;;2;;Pu;;;2
7;7;7;2;Sport;;Karate;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;karate.wav;;;;;1;{LEFTARROW};335;335;;;;3;;Ka;;;2
7;7;7;2;Klädesplagg;;Overall;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;overall.wav;;;;;1;{RIGHTARROW};216;216;;;;2;;Ov;;;2
7;7;7;2;Klädesplagg;;Halsduk;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;halsduk.wav;;;;;1;{RIGHTARROW};293;293;;;;2;;Ha;;;2
7;7;7;2;Klädesplagg;;Pullover;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;pullover.wav;;;;;1;{RIGHTARROW};255;255;;;;2;;Pu;;;3
7;7;7;2;Sport;;Fäktning;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;fäktning.wav;;;;;1;{LEFTARROW};282;282;;;;3;;Fä;;;3
7;7;7;2;Klädesplagg;;Fluga;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;fluga.wav;;;;;1;{RIGHTARROW};260;260;;;;2;;Fl;;;3
7;7;7;2;Klädesplagg;;Halsduk;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;halsduk.wav;;;;;1;{RIGHTARROW};399;399;;;;2;;Ha;;;3
7;7;7;2;Sport;;Cricket;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;cricket.wav;;;;;1;{LEFTARROW};260;260;;;;3;;Cr;;;3
7;7;7;2;Sport;;Karate;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;karate.wav;;;;;1;{LEFTARROW};302;302;;;;3;;Ka;;;3
7;7;7;2;Klädesplagg;;Overall;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;overall.wav;;;;;1;{RIGHTARROW};264;264;;;;2;;Ov;;;3
7;7;7;2;Sport;;Diskus;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;diskus.wav;;;;;1;{LEFTARROW};259;259;;;;3;;Di;;;3
7;7;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;7;7;4;;Sport;;Simning;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;simning.wav;;;;;;;;1;{RIGHTARROW};1683;;3;;Si;S;
7;7;7;4;;Sport;;Badminton;RpMinus;;high;;;;2;0;0;;{RIGHTARROW};;10000;;badminton.wav;;;;;;;;1;{RIGHTARROW};2218;;3;;Ba;B;
7;7;7;4;;Yrke;;Kock;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;kock.wav;;;;;;;;0;{LEFTARROW};2011;;1;;Ko;K;
7;7;7;4;;Yrke;;Tandläkare;NrpLow;;low;;;;3;0;0;;{RIGHTARROW};;10000;;tandläkare.wav;;;;;;;;0;{LEFTARROW};2164;;1;;Ta;T;
7;7;7;4;;Klädesplagg;;Pullover;RpPlus;;low;;;;3;0;0;;{RIGHTARROW};;10000;;pullover.wav;;;;;;;;0;{LEFTARROW};1719;;2;;Pu;P;
7;7;7;4;;Yrke;;Präst;NrpLow;;low;;;;1;1;1;;{RIGHTARROW};;10000;;präst.wav;;;;;;;;1;{RIGHTARROW};268;;1;;Pr;P;
7;7;7;4;;Klädesplagg;;Skjorta;RpMinus;;high;;;;2;0;0;;{LEFTARROW};;-10000;;skjorta.wav;;;;;;;;1;{LEFTARROW};476;;2;;Sk;S;
7;7;7;4;;Sport;;Karate;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;karate.wav;;;;;;;;1;{LEFTARROW};273;;3;;Ka;K;
7;7;7;4;;Klädesplagg;;Linne;RpMinus;;high;;;;2;0;0;;{LEFTARROW};;-10000;;linne.wav;;;;;;;;0;{RIGHTARROW};721;;2;;Li;L;
7;7;7;4;;Sport;;Innebandy;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;innebandy.wav;;;;;;;;1;{RIGHTARROW};350;;3;;In;I;
7;7;7;4;;Yrke;;Designer;NrpLow;;low;;;;1;1;1;;{RIGHTARROW};;10000;;designer.wav;;;;;;;;1;{RIGHTARROW};394;;1;;De;D;
7;7;7;4;;Yrke;;Brandman;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;brandman.wav;;;;;;;;1;{LEFTARROW};293;;1;;Br;B;
7;7;7;4;;Klädesplagg;;Mössa;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;mössa.wav;;;;;;;;1;{LEFTARROW};259;;2;;Mö;M;
7;7;7;4;;Yrke;;Frisör;NrpHigh;;high;;;;3;0;0;;{LEFTARROW};;-10000;;frisör.wav;;;;;;;;1;{LEFTARROW};1235;;1;;Fr;F;
7;7;7;4;;Sport;;Fäktning;RpPlus;;low;;;;3;0;0;;{LEFTARROW};;-10000;;fäktning.wav;;;;;;;;0;{RIGHTARROW};1642;;3;;Fä;F;
7;7;7;4;;Yrke;;Advokat;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;advokat.wav;;;;;;;;1;{LEFTARROW};291;;1;;Ad;A;
7;7;7;4;;Sport;;Cricket;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;cricket.wav;;;;;;;;1;{LEFTARROW};273;;3;;Cr;C;
7;7;7;4;;Klädesplagg;;Fluga;RpPlus;;low;;;;3;0;0;;{RIGHTARROW};;10000;;fluga.wav;;;;;;;;1;{RIGHTARROW};560;;2;;Fl;F;
7;7;7;4;;Sport;;Diskus;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;diskus.wav;;;;;;;;1;{LEFTARROW};244;;3;;Di;D;
7;7;7;4;;Sport;;Golf;RpMinus;;high;;;;3;0;0;;{RIGHTARROW};;10000;;golf.wav;;;;;;;;0;{LEFTARROW};1972;;3;;Go;G;
7;7;7;4;;Klädesplagg;;Jacka;RpMinus;;high;;;;2;0;0;;{LEFTARROW};;-10000;;jacka.wav;;;;;;;;1;{LEFTARROW};1503;;2;;Ja;J;
7;7;7;4;;Yrke;;Ingenjör;NrpHigh;;high;;;;1;1;1;;{LEFTARROW};;-10000;;ingenjör.wav;;;;;;;;1;{LEFTARROW};286;;1;;In;I;
7;7;7;4;;Klädesplagg;;Halsduk;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;halsduk.wav;;;;;;;;1;{RIGHTARROW};333;;2;;Ha;H;
7;7;7;4;;Klädesplagg;;Overall;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;overall.wav;;;;;;;;1;{RIGHTARROW};426;;2;;Ov;O;
7;8;8;1;;Kroppsdel;;Fot;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;fot.wav;1;{LEFTARROW};625;;;;;;;;;3;;Fo;F;
7;8;8;1;;Träd;;Magnolia;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;magnolia.wav;1;{LEFTARROW};1032;;;;;;;;;1;;Ma;M;
7;8;8;1;;Alkoholfri dryck;;Kaffe;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;kaffe.wav;1;{RIGHTARROW};372;;;;;;;;;2;;Ka;K;
7;8;8;1;;Alkoholfri dryck;;Juice;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;juice.wav;1;{RIGHTARROW};298;;;;;;;;;2;;Ju;J;
7;8;8;1;;Kroppsdel;;Smalben;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;smalben.wav;1;{RIGHTARROW};715;;;;;;;;;3;;Sm;S;
7;8;8;1;;Träd;;Kastanj;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;kastanj.wav;1;{RIGHTARROW};354;;;;;;;;;1;;Ka;K;
7;8;8;1;;Alkoholfri dryck;;Nyponsoppa;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;nyponsoppa.wav;1;{RIGHTARROW};554;;;;;;;;;2;;Ny;N;
7;8;8;1;;Alkoholfri dryck;;Milkshake;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;milkshake.wav;1;{LEFTARROW};474;;;;;;;;;2;;Mi;M;
7;8;8;1;;Träd;;Bambu;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;bambu.wav;1;{LEFTARROW};318;;;;;;;;;1;;Ba;B;
7;8;8;1;;Träd;;Äppelträd;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;äppelträd.wav;1;{RIGHTARROW};303;;;;;;;;;1;;Äp;Ä;
7;8;8;1;;Träd;;Asp;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;asp.wav;1;{RIGHTARROW};827;;;;;;;;;1;;As;A;
7;8;8;1;;Träd;;Poppel;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;poppel.wav;1;{LEFTARROW};427;;;;;;;;;1;;Po;P;
7;8;8;1;;Alkoholfri dryck;;Välling;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;välling.wav;1;{LEFTARROW};363;;;;;;;;;2;;Vä;V;
7;8;8;1;;Kroppsdel;;Lunga;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;lunga.wav;1;{RIGHTARROW};304;;;;;;;;;3;;Lu;L;
7;8;8;1;;Kroppsdel;;Tand;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;tand.wav;1;{RIGHTARROW};623;;;;;;;;;3;;Ta;T;
7;8;8;1;;Alkoholfri dryck;;Iste;RpMinus;;high;;;;;;;;{RIGHTARROW};;10000;;iste.wav;1;{RIGHTARROW};493;;;;;;;;;2;;Is;I;
7;8;8;1;;Träd;;Lönn;NrpHigh;;high;;;;;;;;{RIGHTARROW};;10000;;lönn.wav;1;{RIGHTARROW};347;;;;;;;;;1;;Lö;L;
7;8;8;1;;Alkoholfri dryck;;Glögg;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;glögg.wav;1;{LEFTARROW};625;;;;;;;;;2;;Gl;G;
7;8;8;1;;Kroppsdel;;Mage;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;mage.wav;1;{LEFTARROW};411;;;;;;;;;3;;Ma;M;
7;8;8;1;;Träd;;Ebenholts;NrpLow;;low;;;;;;;;{LEFTARROW};;-10000;;ebenholts.wav;1;{LEFTARROW};384;;;;;;;;;1;;Eb;E;
7;8;8;1;;Kroppsdel;;Bröst;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;bröst.wav;1;{LEFTARROW};481;;;;;;;;;3;;Br;B;
7;8;8;1;;Kroppsdel;;Näsa;RpMinus;;high;;;;;;;;{LEFTARROW};;-10000;;näsa.wav;1;{LEFTARROW};433;;;;;;;;;3;;Nä;N;
7;8;8;1;;Kroppsdel;;Kind;RpPlus;;low;;;;;;;;{RIGHTARROW};;10000;;kind.wav;1;{RIGHTARROW};340;;;;;;;;;3;;Ki;K;
7;8;8;1;;Alkoholfri dryck;;Ramlösa;RpPlus;;low;;;;;;;;{LEFTARROW};;-10000;;ramlösa.wav;1;{LEFTARROW};486;;;;;;;;;2;;Ra;R;
7;8;8;2;Alkoholfri dryck;;Välling;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;välling.wav;;;;;1;{LEFTARROW};616;616;;;;2;;Vä;;;1
7;8;8;2;Kroppsdel;;Smalben;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;smalben.wav;;;;;1;{RIGHTARROW};229;229;;;;3;;Sm;;;1
7;8;8;2;Kroppsdel;;Tand;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;tand.wav;;;;;1;{RIGHTARROW};225;225;;;;3;;Ta;;;1
7;8;8;2;Alkoholfri dryck;;Glögg;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;glögg.wav;;;;;1;{LEFTARROW};318;318;;;;2;;Gl;;;1
7;8;8;2;Kroppsdel;;Kind;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;kind.wav;;;;;1;{RIGHTARROW};326;326;;;;3;;Ki;;;1
7;8;8;2;Alkoholfri dryck;;Ramlösa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;ramlösa.wav;;;;;1;{LEFTARROW};271;271;;;;2;;Ra;;;1
7;8;8;2;Kroppsdel;;Lunga;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;lunga.wav;;;;;1;{RIGHTARROW};330;330;;;;3;;Lu;;;1
7;8;8;2;Alkoholfri dryck;;Milkshake;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;milkshake.wav;;;;;1;{LEFTARROW};259;259;;;;2;;Mi;;;1
7;8;8;2;Alkoholfri dryck;;Glögg;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;glögg.wav;;;;;1;{LEFTARROW};268;268;;;;2;;Gl;;;2
7;8;8;2;Alkoholfri dryck;;Ramlösa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;ramlösa.wav;;;;;1;{LEFTARROW};279;279;;;;2;;Ra;;;2
7;8;8;2;Alkoholfri dryck;;Milkshake;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;milkshake.wav;;;;;1;{LEFTARROW};514;514;;;;2;;Mi;;;2
7;8;8;2;Kroppsdel;;Smalben;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;smalben.wav;;;;;1;{RIGHTARROW};323;323;;;;3;;Sm;;;2
7;8;8;2;Alkoholfri dryck;;Välling;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;välling.wav;;;;;1;{LEFTARROW};268;268;;;;2;;Vä;;;2
7;8;8;2;Kroppsdel;;Lunga;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;lunga.wav;;;;;1;{RIGHTARROW};295;295;;;;3;;Lu;;;2
7;8;8;2;Kroppsdel;;Kind;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;kind.wav;;;;;1;{RIGHTARROW};241;241;;;;3;;Ki;;;2
7;8;8;2;Kroppsdel;;Tand;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;tand.wav;;;;;1;{RIGHTARROW};269;269;;;;3;;Ta;;;2
7;8;8;2;Kroppsdel;;Smalben;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;smalben.wav;;;;;1;{RIGHTARROW};248;248;;;;3;;Sm;;;3
7;8;8;2;Alkoholfri dryck;;Välling;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;välling.wav;;;;;1;{LEFTARROW};260;260;;;;2;;Vä;;;3
7;8;8;2;Kroppsdel;;Kind;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;kind.wav;;;;;1;{RIGHTARROW};527;527;;;;3;;Ki;;;3
7;8;8;2;Alkoholfri dryck;;Milkshake;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;milkshake.wav;;;;;1;{LEFTARROW};559;559;;;;2;;Mi;;;3
7;8;8;2;Alkoholfri dryck;;Glögg;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;glögg.wav;;;;;1;{LEFTARROW};302;302;;;;2;;Gl;;;3
7;8;8;2;Kroppsdel;;Lunga;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;lunga.wav;;;;;1;{RIGHTARROW};232;232;;;;3;;Lu;;;3
7;8;8;2;Alkoholfri dryck;;Ramlösa;;;low;;1;1;1;;;;{LEFTARROW};;-10000;;ramlösa.wav;;;;;1;{LEFTARROW};261;261;;;;2;;Ra;;;3
7;8;8;2;Kroppsdel;;Tand;;;low;;1;1;1;;;;{RIGHTARROW};;10000;;tand.wav;;;;;1;{RIGHTARROW};208;208;;;;3;;Ta;;;3
7;8;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;8;8;4;;Träd;;Äppelträd;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;äppelträd.wav;;;;;;;;1;{RIGHTARROW};269;;1;;Äp;Ä;
7;8;8;4;;Träd;;Bambu;NrpLow;;low;;;;1;1;1;;{LEFTARROW};;-10000;;bambu.wav;;;;;;;;1;{LEFTARROW};284;;1;;Ba;B;
7;8;8;4;;Kroppsdel;;Näsa;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;näsa.wav;;;;;;;;1;{LEFTARROW};236;;3;;Nä;N;
7;8;8;4;;Kroppsdel;;Smalben;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;smalben.wav;;;;;;;;1;{RIGHTARROW};12;;3;;Sm;S;
7;8;8;4;;Alkoholfri dryck;;Milkshake;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;milkshake.wav;;;;;;;;1;{LEFTARROW};277;;2;;Mi;M;
7;8;8;4;;Alkoholfri dryck;;Juice;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;juice.wav;;;;;;;;1;{RIGHTARROW};227;;2;;Ju;J;
7;8;8;4;;Träd;;Asp;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;asp.wav;;;;;;;;1;{RIGHTARROW};260;;1;;As;A;
7;8;8;4;;Kroppsdel;;Tand;RpPlus;;low;;;;1;1;1;;{RIGHTARROW};;10000;;tand.wav;;;;;;;;1;{RIGHTARROW};324;;3;;Ta;T;
7;8;8;4;;Alkoholfri dryck;;Välling;RpPlus;;low;;;;1;1;1;;{LEFTARROW};;-10000;;välling.wav;;;;;;;;1;{LEFTARROW};273;;2;;Vä;V;
7;8;8;4;;Träd;;Lönn;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;lönn.wav;;;;;;;;1;{RIGHTARROW};241;;1;;Lö;L;
7;8;8;4;;Kroppsdel;;Fot;RpMinus;;high;;;;1;1;1;;{LEFTARROW};;-10000;;fot.wav;;;;;;;;1;{LEFTARROW};258;;3;;Fo;F;
7;8;8;4;;Alkoholfri dryck;;Nyponsoppa;RpMinus;;high;;;;1;1;1;;{RIGHTARROW};;10000;;nyponsoppa.wav;;;;;;;;1;{RIGHTARROW};561;;2;;Ny;N;
7;8;8;4;;Träd;;Kastanj;NrpHigh;;high;;;;1;1;1;;{RIGHTARROW};;10000;;kastanj.wav;;;;;;;;1;{RIGHTARROW};260;;1;;Ka;K;
